Title,Original Url,Address,Content,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",Size,Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,URL Encoded Address
Obama endorsing Biden doesn't mean much: Ari Fleischer,https://www.youtube.com/watch?v=B0tiT3XWm2I,https://www.youtube.com/watch?v=B0tiT3XWm2I,text/html; charset=utf-8,200,OK,Indexable,,Obama endorsing Biden doesn't mean much: Ari Fleischer - YouTube,64,605,"Joe Biden has to stand on his own two feet in the 2020 presidential race, Fox News contributor Ari Fleischer says after former President Obama makes his endo...",160,1015,"Fox News Channel, Fox News, News, politics, outnumbered, harris faulkner, ari fleischer, ari fleischer fox news, fleischer, fleischer fox news, obama, barack...",160,This video is unavailable.,26,Obama endorsing Biden doesn't mean much: Ari Fleischer,54,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=B0tiT3XWm2I,,,,,316226,871,1.8547688,0,,0,0,0,71,50,8,5,dee1fcabbdc854c557d5618c4d13e208,0.097,,,,https://www.youtube.com/watch?v=B0tiT3XWm2I
Trump meets with recovered COVID-19 patients,https://www.youtube.com/watch?v=e4P5l6TsFw0,https://www.youtube.com/watch?v=e4P5l6TsFw0,text/html; charset=utf-8,200,OK,Indexable,,Trump meets with recovered COVID-19 patients - YouTube,54,522,President Trump meets with patients who have recovered from COVID-19. Subscribe to Fox News! https://bit.ly/2vBUvAS Watch more Fox News Video: http://video.f...,160,1037,"Fox News Channel, FNC, Fox News, live stream, live, fox, live video, live updates, fox live stream, trump, donald trump, president, president trump, presiden...",160,This video is unavailable.,26,Trump meets with recovered COVID-19 patients,44,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=e4P5l6TsFw0,,,,,316487,787,1.685388,0,,366,183,36.6,71,50,8,5,68133367083af68a0c5a928b106b9c52,0.089,,,,https://www.youtube.com/watch?v=e4P5l6TsFw0
New York Governor Cuomo speaks to press | 4/14/2020,https://www.youtube.com/watch?v=OhCTIzY-6ww,https://www.youtube.com/watch?v=OhCTIzY-6ww,text/html; charset=utf-8,200,OK,Indexable,,New York Governor Cuomo speaks to press | 4/14/2020 - YouTube,61,595,New York Governor Andrew Cuomo holds a press briefing on coronavirus efforts. This event is subject to delays in start time. FOX News operates the FOX News C...,160,1032,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, New York, Andrew Cuomo, NY Governor Andrew Cuomo, Coronavirus, wuhan coronavirus, wuhan chin...",160,This video is unavailable.,26,New York Governor Cuomo speaks to press | 4/14/2020,51,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=OhCTIzY-6ww,,,,,319788,877,1.8427949,0,,12,6,1.2,71,50,8,5,dc747ebee4623f093c3652d287615cb1,0.088,,,,https://www.youtube.com/watch?v=OhCTIzY-6ww
Getting protective gear is like 'the wild west': Rep. Slotkin,https://www.youtube.com/watch?v=o_FPbAcbAak,https://www.youtube.com/watch?v=o_FPbAcbAak,text/html; charset=utf-8,200,OK,Indexable,,Getting protective gear is like 'the wild west': Rep. Slotkin - YouTube,71,602,Michigan Rep. Elissa Slotkin on efforts to get enough medical supplies and personal protective equipment for hospitals and issues with the supply chain. Subs...,160,1004,"Fox News Channel, Fox News, News, america's newsroom, health, politics, world, ed henry, ed henry americas newsroom, slotkin, rep slotkin, elissa slotkin, re...",160,This video is unavailable.,26,Getting protective gear is like 'the wild west': Rep. Slotkin,61,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=o_FPbAcbAak,,,,,326280,862,1.7811276,0,,0,0,0,71,50,8,5,18b70b704df11abab49bb78b62fa7af5,0.089,,,,https://www.youtube.com/watch?v=o_FPbAcbAak
Trump says he has power to reopen US economy. Is that true?,https://www.youtube.com/watch?v=beQgCDqDGx0,https://www.youtube.com/watch?v=beQgCDqDGx0,text/html; charset=utf-8,200,OK,Indexable,,Trump says he has power to reopen US economy. Is that true? - YouTube,69,651,Wall Street Journal associate editor John Bussey discusses whether Trump or state governors have the power to reopen states after coronavirus lockdown. FOX N...,160,1034,"Fox News Channel, Fox News, News, america's newsroom, politics, ed henry, john bussey, john bussey fox news, trump, donald trump, president trump, president ...",160,This video is unavailable.,26,Trump says he has power to reopen US economy. Is that true?,59,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=beQgCDqDGx0,,,,,321794,865,1.8036945,0,,2,1,0.2,71,44,8,5,78f571ac76b000c0211d7dfeab0950d8,0.145,,,,https://www.youtube.com/watch?v=beQgCDqDGx0
Lindsey Graham shreds 'the effort to destroy Trump',https://www.youtube.com/watch?v=Dy8UVGDJ-u4,https://www.youtube.com/watch?v=Dy8UVGDJ-u4,text/html; charset=utf-8,200,OK,Indexable,,Lindsey Graham shreds 'the effort to destroy Trump' - YouTube,61,558,Republican Sen. Lindsey Graham joins 'Fox & Friends' after a contentious press conference between the president and the media on the White House response. FO...,160,1048,"Fox News Channel, Fox News, News, politics, fox and friends, fox & friends, brian kilmeade, steve doocy, ainsley earhardt, lindsey graham, senator graham, se...",160,This video is unavailable.,26,Lindsey Graham shreds 'the effort to destroy Trump',51,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=Dy8UVGDJ-u4,,,,,322665,868,1.8297577,0,,44,22,4.4,71,44,8,5,e37fbf8f499429033449e8d8df947315,0.096,,,,https://www.youtube.com/watch?v=Dy8UVGDJ-u4
Why are some fully-recovered COVID-19 patients getting it again?,https://www.youtube.com/watch?v=lMAVBHDIeDA,https://www.youtube.com/watch?v=lMAVBHDIeDA,text/html; charset=utf-8,200,OK,Indexable,,Why are some fully-recovered COVID-19 patients getting it again? - YouTube,74,679,"Why are some fully-recovered COVID-19 patients getting the virus again? FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Ra...",160,1083,"Fox News Channel, Fox News, News, health, fox and friends, fox & friends, brian kilmeade, marc siegel, dr marc siegel, marc siegel fox news, marc siegel coro...",160,This video is unavailable.,26,Why are some fully-recovered COVID-19 patients getting it again?,64,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=lMAVBHDIeDA,,,,,322649,875,1.8242689,0,,0,0,0,71,44,8,5,d5a3ba11f97ccc8b32036d9bf37bc878,0.099,,,,https://www.youtube.com/watch?v=lMAVBHDIeDA
Biden campaign denies alleged sexual assault: Report,https://www.youtube.com/watch?v=RuiDi1FTSQQ,https://www.youtube.com/watch?v=RuiDi1FTSQQ,text/html; charset=utf-8,200,OK,Indexable,,Biden campaign denies alleged sexual assault: Report - YouTube,62,570,Bernie Sanders endorses his former rival on a day when sexual harassment allegations against Joe Biden gain attention; Peter Doocy reports. #FoxNews FOX News...,160,1042,"joe biden, joe biden sexual assualt, bernie sanders endorses joe biden, biden allegation, joe biden campaign, biden, sanders, berie sanders, peter doocy, fox...",160,This video is unavailable.,26,Biden campaign denies alleged sexual assault: Report,52,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=RuiDi1FTSQQ,,,,,315088,861,1.8437158,0,,0,0,0,73,51,8,5,2d4846965159d2c25c52354118d673d0,0.085,,,,https://www.youtube.com/watch?v=RuiDi1FTSQQ
Jordan: Dems ¡®never miss an opportunity to advance crazy left-wing agenda¡¯,https://www.youtube.com/watch?v=EsFiEK4uhsg,https://www.youtube.com/watch?v=EsFiEK4uhsg,text/html; charset=utf-8,200,OK,Indexable,,Jordan: Dems ¡®never miss an opportunity to advance crazy left-wing agenda¡¯ - YouTube,84,765,"Rep. Jim Jordan, R-OH, and Rep. Lee Zeldin, R-NY, discuss repopening the economy and Democrat's derailing additional funding. on 'The Ingraham Angle.' #FoxNe...",160,1044,"Jim Jordan, Rep Jim Jordan, Rep Jordan, Lee Zeldin, Rep Lee Zeldin, Rep Zeldin, Zeldin, laura ingraham, laura ingraham jim jordan, democrats coronavirus, dem...",160,This video is unavailable.,26,Jordan: Dems ¡®never miss an opportunity to advance crazy left-wing agenda¡¯,74,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=EsFiEK4uhsg,,,,,321887,870,1.8295202,0,,68,34,6.8,75,52,8,5,a91e6d7c15cd0e095d7a58a2afc4d7d5,0.105,,,,https://www.youtube.com/watch?v=EsFiEK4uhsg
Ingraham: Coronavirus crisis is teaching us a lot about so-called experts,https://www.youtube.com/watch?v=222kvZPu7_U,https://www.youtube.com/watch?v=222kvZPu7_U,text/html; charset=utf-8,200,OK,Indexable,,Ingraham: Coronavirus crisis is teaching us a lot about so-called experts - YouTube,83,727,There were profound implications and trillions of dollars spent based on the fear that the experts' models were correct. #FoxNews #IngrahamAngle FOX News ope...,160,1027,"Coronavirus economy, coronavirus media coverage, dr. fauci, trump fire fauci, fire fauci, trump fauci fight, religious freedom, civil liberties coronavirus, ...",160,This video is unavailable.,26,Ingraham: Coronavirus crisis is teaching us a lot about so-called experts,73,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=222kvZPu7_U,,,,,321672,879,1.8509421,0,,194,97,19.4,75,52,8,5,49bb3ce5ae548f98262120f51a91cdf6,0.108,,,,https://www.youtube.com/watch?v=222kvZPu7_U
Governor Abbott teases re-opening his state¡¯s economy,https://www.youtube.com/watch?v=0eX1U_XVFMI,https://www.youtube.com/watch?v=0eX1U_XVFMI,text/html; charset=utf-8,200,OK,Indexable,,Governor Abbott teases re-opening his state¡¯s economy - YouTube,63,587,"We need to learn from those businesses that have remained open during the coronavirus crisis and deploy those strategies, says Texas Gov. Greg Abbott. #FoxNe...",160,1040,"Governor Abbott, Hannity, Hannity Greg Abbott, Greg Abbott, opening state, reopening the economy, texas coronavirus, coronavirus economy, economic shut down,...",160,This video is unavailable.,26,Governor Abbott teases re-opening his state¡¯s economy,53,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=0eX1U_XVFMI,,,,,320146,873,1.8476977,0,,0,0,0,73,51,8,5,78c8679a64c8d22c9f73456916890aa,0.088,,,,https://www.youtube.com/watch?v=0eX1U_XVFMI
Hannity: Trump hits media for biased coverage of coronavirus response,https://www.youtube.com/watch?v=H1ow1LJDmSE,https://www.youtube.com/watch?v=H1ow1LJDmSE,text/html; charset=utf-8,200,OK,Indexable,,Hannity: Trump hits media for biased coverage of coronavirus response - YouTube,79,722,"While the media mob continues to lie, the U.S. must stay focused on beating coronavirus and figure out a way to safely reopen this economy. #FoxNews #Hannity...",160,1024,"Hannity media, sean hannity media, kaitlan collins, cnn coronavirus coverage, andrew cuomo, hannity cuomo, trump anti media video, trump media video, trump c...",160,This video is unavailable.,26,Hannity: Trump hits media for biased coverage of coronavirus response,69,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=H1ow1LJDmSE,,,,,322735,870,1.8226722,0,,86,43,8.6,75,52,8,5,6fee625583282ced23760f3a0dd2f635,0.121,,,,https://www.youtube.com/watch?v=H1ow1LJDmSE
Tucker Carlson Tonight' tries new rapid coronavirus test on air,https://www.youtube.com/watch?v=DbiCwYhZnGo,https://www.youtube.com/watch?v=DbiCwYhZnGo,text/html; charset=utf-8,200,OK,Indexable,,'Tucker Carlson Tonight' tries new rapid coronavirus test on air - YouTube,74,645,"Dr. Michael Misialek, Associate Chair of Pathology at Newton-Wellesley Hospital, administers the COVID-19 rapid test on Fox News medical contributor Dr. Marc...",160,1013,"tucker carlson coronavirus, smokers and coronavirus, tucker carlson marc siegel, abbott testing, rapid coronavirus testing, coronavirus testing, tucker carls...",160,This video is unavailable.,26,'Tucker Carlson Tonight' tries new rapid coronavirus test on air,64,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=DbiCwYhZnGo,,,,,321087,863,1.8284612,0,,34,17,3.4,75,52,8,5,17826a523943287465447b46499586ce,0.095,,,,https://www.youtube.com/watch?v=DbiCwYhZnGo
Napolitano slams leaders: We're witnessing slow death of civil liberties,https://www.youtube.com/watch?v=Gj8dORSABz4,https://www.youtube.com/watch?v=Gj8dORSABz4,text/html; charset=utf-8,200,OK,Indexable,,Napolitano slams leaders: We're witnessing slow death of civil liberties - YouTube,82,714,"Governors will overreach again and again until a courageous federal court or an outraged public stops them, says Fox News senior judicial analyst Judge Andre...",160,1016,"andrew napolitano, judge napolitano, judge andrew napolitano, coronavirus freedoms, liberty, civil liberty, coronavirus civil liberties, religious freedom, g...",160,This video is unavailable.,26,Napolitano slams leaders: We're witnessing slow death of civil liberties,72,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=Gj8dORSABz4,,,,,316793,880,1.8676188,0,,0,0,0,75,52,8,5,1c24583e9f857a4c76957a47ab7f8762,0.095,,,,https://www.youtube.com/watch?v=Gj8dORSABz4
"Trump, Coronavirus Task Force hold White House briefing | 4/13/20",https://www.youtube.com/watch?v=x4nYy-3AW9E&t=8s,https://www.youtube.com/watch?v=x4nYy-3AW9E&t=8s,text/html; charset=utf-8,200,OK,Non-Indexable,Canonicalised,"Trump, Coronavirus Task Force hold White House briefing | 4/13/20 - YouTube",75,690,"President Trump is expected to join the Coronavirus Task Force for a press briefing at the White House. FOX News operates the FOX News Channel (FNC), FOX Bus...",160,1051,"Fox News Channel, FNC, Fox News, News, Latest News, Top stories, live stream, live, fox, live video, live updates, fox live stream, coronavirus, corona virus...",160,This video is unavailable.,26,"Trump, Coronavirus Task Force hold White House briefing | 4/13/20",65,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=x4nYy-3AW9E,,,,,313858,889,1.9078934,0,,0,0,0,71,50,8,5,abe8c368e94e971868b6d5cc74f74bef,0.097,,,,https://www.youtube.com/watch?v=x4nYy-3AW9E&t=8s
Pence on how every American can do their part to flatten the curve,https://www.youtube.com/watch?v=EGfGzaTKgsw,https://www.youtube.com/watch?v=EGfGzaTKgsw,text/html; charset=utf-8,200,OK,Indexable,,Pence on how every American can do their part to flatten the curve - YouTube,76,683,"Vice President Mike Pence says American families are on his heart and mind. #FoxNews FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN)...",160,1078,"Mike Pence, Vice President Mike Pence, Mike Pence live, mike pence coronavirus, mike pence prayer, mike pence coronavirus prayer, mike pence corona, mike pen...",160,This video is unavailable.,26,Pence on how every American can do their part to flatten the curve,66,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=EGfGzaTKgsw,,,,,318810,874,1.837585,0,,0,0,0,73,51,8,5,c52aeccf2de9c00459c33afc9663d955,0.086,,,,https://www.youtube.com/watch?v=EGfGzaTKgsw
"Trump unloads on press in response to Fauci tweet, media coverage",https://www.youtube.com/watch?v=NpafpQbBAFQ,https://www.youtube.com/watch?v=NpafpQbBAFQ,text/html; charset=utf-8,200,OK,Indexable,,"Trump unloads on press in response to Fauci tweet, media coverage - YouTube",75,699,President Trump gets into heated argument with members of press over media coverage of coronavirus and retweet about Dr. Fauci. #FoxNews FOX News operates th...,160,1060,"trump coronavirus, trump fauci tweet, trump fire fauci tweet, fire fauci tweet, fire fauci, trump fire fauci, will trump fire fauci, maggier haberman, cnn wh...",160,This video is unavailable.,26,"Trump unloads on press in response to Fauci tweet, media coverage",65,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=NpafpQbBAFQ,,,,,320310,913,1.9034805,0,,48,24,4.8,73,51,8,5,c65c47b20c984ce27941b72fdc253247,0.1,,,,https://www.youtube.com/watch?v=NpafpQbBAFQ
Dr. Fauci lashes out at media in White House press briefing,https://www.youtube.com/watch?v=bUFgxduAHaM&t=7s,https://www.youtube.com/watch?v=bUFgxduAHaM&t=7s,text/html; charset=utf-8,200,OK,Non-Indexable,Canonicalised,Dr. Fauci lashes out at media in White House press briefing - YouTube,69,617,"Dr. Fauci clarifies questions from weekend interview, stressing he is speaking for himself and not the president. #FoxNews FOX News operates the FOX News Cha...",160,1030,"fauci coronavirus, dr. fauci, trump fauci, trump slide show, fauci press briefing, fauci tweet, fauci fired tweet, anthony fauci, fauci, president trump, tru...",160,This video is unavailable.,26,Dr. Fauci lashes out at media in White House press briefing,59,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=bUFgxduAHaM,,,,,320307,894,1.8692961,0,,0,0,0,73,51,8,5,5a6d90fe9dcd90d05ea234a0889a9d5e,0.128,,,,https://www.youtube.com/watch?v=bUFgxduAHaM&t=7s
Gutfeld on the ¡°you should¡¯ve acted sooner¡± media chorus,https://www.youtube.com/watch?v=M4a1rdtHAdA,https://www.youtube.com/watch?v=M4a1rdtHAdA,text/html; charset=utf-8,200,OK,Indexable,,Gutfeld on the ¡°you should¡¯ve acted sooner¡± media chorus - YouTube,66,603,"The New York Times calls President Trump's COVID-19 response a 'failure'. #FoxNews #TheFive FOX News operates the FOX News Channel (FNC), FOX Business Networ...",160,1086,"Greg Gutfeld, The Five Greg Gutfeld, Greg Gutfeld monologue, gutfeld monologue, bret baier, juan williams, jesse watters, dana perino, fire fauci tweet, trum...",160,This video is unavailable.,26,Gutfeld on the ¡°you should¡¯ve acted sooner¡± media chorus,56,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=M4a1rdtHAdA,,,,,320235,862,1.8367112,0,,52,26,5.2,75,52,8,5,733c6dcb752990e5516d375d88f7695d,0.088,,,,https://www.youtube.com/watch?v=M4a1rdtHAdA
"Bernie endorses Biden, but will supporters follow his lead?",https://www.youtube.com/watch?v=BJ_GUMhSSU4,https://www.youtube.com/watch?v=BJ_GUMhSSU4,text/html; charset=utf-8,200,OK,Indexable,,"Bernie endorses Biden, but will supporters follow his lead? - YouTube",69,609,"Bernie Sanders endorses Joe Biden in web call urging his supporters to come together. #FoxNews FOX News operates the FOX News Channel (FNC), FOX Business Net...",160,1072,"bernie sanders endorses biden, sanders endorses biden, endorsements, bernie endorses biden, bernie sanders endorses, bernie sanders endorses joe biden, did b...",160,This video is unavailable.,26,"Bernie endorses Biden, but will supporters follow his lead?",59,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=BJ_GUMhSSU4,,,,,315872,865,1.8459463,0,,0,0,0,73,51,8,5,2e84f3a9d727f9a62fa27fbb0fb587e1,0.11,,,,https://www.youtube.com/watch?v=BJ_GUMhSSU4
